course_id,instructor,gradeACount,gradeBCount,gradeCCount,gradeDCount,gradeFCount,gradePCount,gradeNPCount
EECS170LB,"LIU, X.",44,5,0,0,1,0,0
EECS170D,"CHAUDHRY, M.",81,147,6,0,0,1,0
EECS180A,"CAPOLINO, F.",36,55,58,22,8,1,0
EECS176,"LEE, H.",15,6,0,0,1,0,0
EECS182,"DE FLAVIIS, F.",49,67,30,6,11,1,0
EECS195,"SHEN, Y.",39,8,0,1,0,0,0
EECS211,"SAKR, Y.",60,6,0,0,1,0,0
EECS221,"HUANG, S.",12,3,0,0,0,0,0
EECS222,"DOEMER, R.",24,13,2,0,0,0,0
EECS231,"LI, Z.",29,6,0,0,0,0,0
EECS240,"JAFARKHANI, H.",12,6,1,0,0,0,0
EECS267A,"SMEDLEY, K.",1,12,4,0,0,0,0
EECS270B,"HEYDARI, P.",12,11,0,0,0,0,0
EECS280A,"BURKE, P.",16,11,0,0,0,0,0
EECS285A,"BOYRAZ, O.",14,6,1,0,0,0,0
EECS298,"SHEN, Y.",13,6,0,0,0,0,0
EECS298,"DANG, Q.",19,0,0,0,0,0,0
EECS298,"KWON, H.",17,8,0,0,0,0,0
EECS220P,"MOHAMMADI YAGH, P.",8,4,0,0,0,0,0
EECS241AP,"AYANOGLU, E.",6,9,0,0,0,0,0
EECS285P,"BOYRAZ, O.",7,5,0,0,0,0,0
ENGRMAE10,"SABBAGH, R.",70,46,15,4,5,1,0
ENGRMAE30,"ESPERANZA, B.",32,19,34,7,24,0,0
ENGRMAE60,"GAMERO CASTANO, M.",283,310,247,56,35,0,1
ENGRMAE80,"CHEN, C.",57,53,39,19,5,0,0
ENGRMAE106,"COPP, D.",379,140,16,4,4,0,0
ENGRMAE114,"LANE, B.",10,12,8,1,1,0,0
ENGRMAE130A,"RANGEL, R.",39,81,109,55,10,0,0
ENGRMAE130B,"KHALIFA, N.",55,79,34,4,1,0,0
ENGRMAE146,"ARIAEI, F.",9,37,26,4,1,0,0
ENGRMAE147,"JAO, C.",18,47,9,4,5,0,0
ENGRMAE151,"ELDESOUKEY, A.",109,66,19,1,0,0,0
ENGRMAE152,"ATAEI, M.",64,44,20,8,5,0,0
ENGRMAE156,"CAO, P.",556,145,16,1,3,0,0
ENGRMAE157,"RIMOLI, J.",45,41,18,6,6,0,0
ENGRMAE158,"HUYNH, J.",83,64,45,29,7,0,0
ENGRMAE170,"ARIAEI, F.",31,49,34,9,4,1,0
ENGRMAE172,"MENDEZ, E.",36,16,4,0,0,0,0
ENGRMAE175,"SINGH, J.",24,40,26,12,3,0,0
ENGRMAE200B,"SIRIGNANO, W.",9,11,0,0,0,0,0
ENGRMAE206,"SIDERIS, A.",6,6,0,0,0,0,0
ENGRMAE214A,"LANE, B.",6,5,0,0,0,0,0
ENGRMAE230B,"JOHNSON, P.",6,5,0,0,0,0,0
ENGRMAE242,"MCCARTHY, J.",24,1,0,0,0,0,0
ENGRMAE250,"REINKENSMEYER, D.",17,3,0,0,0,0,0
ENGRMAE278,"GEORGIOU, T.",11,0,0,0,1,0,0
ENGRMAE279,"MCCARTHY, J.",37,0,0,0,0,0,0
ENGRMAE295,"LIU, F.",6,3,0,0,0,0,0
ENGRMAE295,"NAM, S.",21,0,0,0,0,0,0
ENGRMAE200P,"DUNN-RANKIN, D.",9,5,0,0,0,0,0
ENGRMAE295P,"BOBROW, J.",7,5,0,0,0,0,0
MSE60,"KISAILUS, D.",17,25,11,2,0,0,0
MSE155,"CAO, P.",118,27,6,0,1,1,0
MSE155L,"GEIGER, I.",14,16,1,0,0,0,0
MSE165B,"DENG, T.",17,16,0,0,0,0,0
MSE173,"APELIAN, D.",53,40,5,0,0,1,0
MSE195,"PAN, X.",6,7,1,0,0,0,0
MSE205,"COPP, S.",14,10,0,0,0,0,0
MSE259,"HE, K.",21,1,0,0,0,0,0
ACENG20B,"VIMUTTINAN, C.",0,0,0,0,0,121,11
ACENG20B,"QURESHI, A.",0,0,0,0,0,169,10
ACENG20B,"WOLFF, B.",0,0,0,0,0,176,6
ACENG20B,"RUSSELL, V.",0,0,0,0,0,125,11
ACENG20B,"LUDWIG, J.",0,0,0,0,0,147,4
ACENG20B,"SPENCER, P.",0,0,0,0,0,159,8
ACENG20B,"RUGGIERO, G.",0,0,0,0,0,171,5
ACENG20C,"MURANOVA, O.",0,0,0,0,0,63,3
ACENG20C,"KIRTON GLOVER, R.",0,0,0,0,0,27,1
ACENG20C,"ZHAO, Y.",0,0,0,0,0,118,6
ACENG20C,"MAHMOODI SHAHR, M.",0,0,0,0,0,31,4
ACENG20C,"DU, Q.",0,0,0,0,0,110,16
ACENG20C,"LIN, J.",0,0,0,0,0,154,12
ACENG20C,"OH, H.",0,0,0,0,0,123,8
ACENG20C,"TRYGSTAD, B.",0,0,0,0,0,70,4
ACENG22A,"LEVIN, K.",67,51,18,1,10,40,4
ACENG22A,"KARKAFI, L.",171,18,11,1,7,59,5
ACENG22A,"MURANOVA, O.",47,24,5,0,0,5,0
ACENG22A,"ZAYED, O.",65,47,12,6,10,46,9
ACENG139W,"TRYGSTAD, B.",23,6,0,0,0,8,1
ACENG139W,"KARKAFI, L.",73,14,5,1,2,15,0
AFAM40B,"MURILLO, J.",282,35,4,2,6,14,6
AFAM143,"MURILLO, J.",60,1,2,0,0,4,0
AFAM162W,"WILDERSON, F.",125,0,0,0,0,5,0
ARABIC1B,"MANIAR, R.",47,8,0,0,3,9,0
ARABIC51,"MANIAR, R.",88,3,0,0,1,1,1
ARTHIS40B,"MASSEY, L.",277,199,57,19,23,36,24
ARTHIS42B,"WUE, R.",201,175,16,1,1,51,2
ARTHIS110,"SHARTRAND, E.",21,5,0,1,0,0,1
ARTHIS121,"MASSEY, L.",44,39,4,0,4,3,1
ARTHIS140A,"VOLZ, S.",15,4,0,0,0,0,0
ARTHIS145B,"DIMENDBERG, E.",29,11,0,1,0,0,0
ARTHIS151C,"WUE, R.",22,22,7,0,1,1,1
ARTHIS155A,"PATEL, A.",28,8,3,1,1,2,2
ASIANAM52,"VO, L.",276,386,33,1,31,45,8
ASIANAM100W,"VO, L.",42,18,2,0,1,3,1
ASIANAM138,"QUINTANA, I.",28,3,1,0,1,2,0
ASIANAM150,"FUJITA-RONY, D.",6,3,0,0,0,0,0
ASIANAM164,"LEE, J.",77,1,0,0,0,5,0
CHINESE1B,"HSIEH, R.",105,52,14,2,0,31,4
CHINESE1MB,"PETERSEN, Y.",59,26,3,0,0,12,0
CHINESE2B,"CHEN, J.",83,33,8,0,0,18,1
CHINESE3B,"PETERSEN, Y.",42,10,2,0,0,4,0
CHINESE40,"LEE, T.",6,4,0,0,0,1,0
CHINESE100B,"ZHAO, Y.",23,6,0,2,0,0,0
CHINESE115,"HUANG, M.",52,33,10,3,1,12,3
CLASSIC10,"HERNANDEZ, A.",43,2,1,0,2,0,1
CLASSIC37A,"ZISSOS, P.",136,60,24,1,4,22,3
CLASSIC45B,"BRANSCOME, D.",132,34,14,6,4,3,2
CLASSIC150,"SNYDER, R.",21,25,0,0,0,3,0
CLT&THY200B,"WILDERSON, F.",18,0,0,0,0,0,0
COMLIT10,"BAJAJ, A.",9,5,1,0,0,0,0
COMLIT10,"ABBAS, A.",25,28,1,0,1,4,0
COMLIT60B,"AMIRAN, E.",23,11,3,0,0,1,0
COMLIT102W,"WOLPE, S.",13,0,0,0,1,0,0
COMLIT144,"MOURAD, G.",6,2,0,1,0,1,0
COMLIT144,"JARRATT, S.",15,7,1,0,0,0,0
COMLIT150,"FARBMAN, H.",10,0,0,0,0,0,0
EAS15C,"HUANG, M.",20,15,8,0,1,2,0
EAS15J,"LONG, M.",12,4,0,0,0,0,0
EAS15K,"SUH, S.",11,4,0,0,0,0,0
EAS55,"KIM, K.",78,33,7,1,7,5,0
EAS110,"HU, Y.",37,12,5,0,3,13,3
EAS116,"KLEIN, S.",55,25,4,0,1,2,1
EAS130,"FEDMAN, D.",28,17,0,0,2,2,0
EAS155,"SUH, S.",28,26,1,0,1,0,0
EAS170,"LONG, M.",38,5,2,0,4,0,0
EAS190,"HU, Y.",16,6,3,0,1,0,0
ENGLISH8,"O'CONNOR, L.",26,15,5,1,0,1,0
ENGLISH10,"BARTLETT, J.",169,76,10,0,5,2,1
ENGLISH15,"HELFER, R.",46,21,3,0,1,0,0
ENGLISH100,"VAN DEN ABBEEL, G.",22,25,5,0,0,0,0
ENGLISH101W,"MCCALL, S.",18,1,1,0,1,0,0
ENGLISH101W,"CRANO, R.",13,7,0,0,0,0,0
ENGLISH101W,"MATTHEWS, R.",11,6,2,0,0,0,0
ENGLISH102A,"HELFER, R.",45,23,3,0,1,0,0
ENGLISH102A,"DAVIS, R.",71,43,6,3,3,7,1
ENGLISH102B,"MATTHEWS, R.",16,17,3,1,3,0,0
ENGLISH102C,"MCCALL, S.",35,24,3,0,1,0,0
ENGLISH102D,"MORGAN, C.",47,34,0,0,0,0,0
ENGLISH103,"MCCLANAHAN, A.",13,10,2,0,0,0,0
ENGLISH105,"CHANDLER, N.",53,19,1,0,0,0,0
ENGLISH105,"YOUN, M.",25,4,1,0,0,0,0
ENGLISH105,"MORGAN, C.",41,31,0,0,1,0,0
ENGLISH105,"LEE, J.",149,13,1,0,2,1,0
ENGLISH106,"HARRIES, M.",32,19,1,0,1,0,0
ENGLISH106,"RADHAKRISHNAN, R.",31,10,0,0,0,0,0
ENGLISH106,"JACKSON, V.",54,10,0,0,1,0,0
ENGLISH106,"CARROLL, A.",13,3,0,0,1,0,0
ENGLISH205,"LUPTON, J.",12,0,0,0,0,0,0
ENGLISH205,"O'CONNOR, L.",11,0,0,0,0,0,0
ENGLISH210,"JACKSON, V.",11,0,0,0,0,0,0
ENGLISH210,"RADHAKRISHNAN, R.",10,0,0,0,0,0,0
ENGLISH210,"FAN, C.",10,0,0,0,0,0,0
EUROST10,"SMITH, J.",373,50,11,1,6,17,2
FLM&MDA85A,"LIU, C.",101,93,26,4,8,17,3
FLM&MDA85B,"GUTIERREZ, A.",62,69,47,18,6,4,0
FLM&MDA101A,"HATCH, K.",141,51,7,1,3,0,0
FLM&MDA110,"SODERMAN, A.",37,14,0,0,0,1,0
FLM&MDA110,"PAYTON, P.",8,4,2,0,1,1,0
FLM&MDA110,"MARPE, K.",15,2,0,0,0,0,0
FLM&MDA115,"HATCH, K.",18,12,2,1,0,2,0
FLM&MDA120B,"CANE, E.",157,7,0,0,0,1,0
FLM&MDA139W,"JOHNSON, V.",21,31,3,0,0,1,0
FLM&MDA144,"KAMIL, M.",25,3,2,1,0,0,0
FLM&MDA145,"PAYTON, P.",15,11,0,1,0,0,0
FLM&MDA145,"MIMURA, G.",9,13,4,1,3,0,1
FLM&MDA160,"BENAMOU, C.",13,4,0,0,1,0,0
FLM&MDA191,"KRAPP, P.",26,40,5,1,0,7,1
FLM&MDA192,"ELIZONDO, L.",32,3,0,0,0,0,1
FRENCH1B,"MOURAD, G.",88,21,3,0,0,2,0
FRENCH1B,"BHATTACHARYA, M.",26,4,2,2,0,1,1
FRENCH1B,"ABECASSIS, J.",11,8,3,0,1,1,0
FRENCH1AB,"KLEIN, L.",20,15,4,1,0,5,1
FRENCH1ABSP,"MIJALSKI, M.",56,12,7,0,1,9,0
FRENCH2B,"MIJALSKI, M.",103,24,9,0,2,20,0
FRENCH2B,"KLEIN, L.",32,19,3,0,0,3,2
FRENCH2B,"ROSEN, A.",6,3,0,0,0,1,0
FRENCH120,"NOLAND, C.",8,2,0,0,0,2,0
FRENCH170,"VAN DEN ABBEEL, G.",10,3,0,0,0,1,0
GEN&SEX20,"SCHEPER, J.",105,39,5,3,4,14,6
GEN&SEX60B,"LITTLE, M.",24,5,0,0,0,0,0
GEN&SEX100D,"SCHEPER, J.",64,22,9,0,9,9,8
GEN&SEX170,"LITTLE, M.",20,3,0,0,0,1,0
GEN&SEX171,"SCHIELDS, C.",29,10,4,0,1,2,0
GEN&SEX172,"ALEMAN, D.",6,8,7,0,2,0,0
GERMAN1B,"RAFI, M.",28,8,2,0,0,6,0
GERMAN2B,"NAVE, S.",5,5,1,0,0,1,0
GERMAN150,"EVERS, K.",18,2,0,0,0,1,0
GREEK1B,"HERNANDEZ, A.",5,2,1,0,1,1,0
HISTORY12,"MORRISSEY, S.",251,181,7,1,6,25,0
HISTORY12,"NGUYEN, D.",38,51,8,2,3,9,1
HISTORY15A,"STRATHMAN, N.",45,15,6,1,4,4,3
HISTORY16B,"TINSLEY, E.",251,102,16,4,6,16,2
HISTORY21B,"COLLER, I.",255,63,9,1,5,9,2
HISTORY37A,"ZISSOS, P.",74,42,16,1,4,11,0
HISTORY40B,"MALCZEWSKI, J.",344,90,35,1,16,362,19
HISTORY70B,"SCHIELDS, C.",183,32,6,1,5,6,3
HISTORY70D,"O'TOOLE, R.",22,24,6,2,4,1,0
HISTORY70F,"SEED, P.",160,12,0,0,0,1,0
HISTORY100W,"RAPHAEL, R.",36,13,2,0,1,0,0
HISTORY100W,"GRIFFEY, T.",18,14,1,0,0,0,0
HISTORY100W,"FARMER, S.",33,12,3,0,1,3,0
HISTORY114,"MCKENNA, J.",30,23,0,2,1,0,1
HISTORY128C,"SCHIELDS, C.",71,16,3,0,2,0,0
HISTORY132B,"LE VINE, M.",31,7,0,0,0,1,0
HISTORY140,"IGLER, D.",22,6,1,0,0,0,0
HISTORY166B,"TINSMAN, H.",35,4,2,0,0,0,0
HISTORY173G,"FEDMAN, D.",34,10,0,1,1,1,0
HISTORY183,"MARCUS, G.",80,9,3,1,0,1,0
HISTORY190,"AGUILAR, K.",12,1,1,0,0,0,0
HISTORY200,"ROBERTSON, J.",12,0,0,0,0,0,0
HUMAN1B,"ALEXANDER, J.",471,220,33,4,16,4,0
HUMAN1BS,"HALEY, B.",15,19,2,0,1,0,0
HUMAN1BS,"GARCEAU, B.",30,5,0,0,0,2,0
HUMAN1BS,"NORRIS, S.",6,7,1,0,0,0,0
HUMAN1BS,"MOURAD, G.",11,7,0,0,0,0,0
HUMAN1BS,"ZHUANG, J.",9,8,1,0,0,0,0
HUMAN1BS,"STEWART, R.",5,7,5,0,0,1,0
HUMAN1BS,"BROADBENT, P.",25,9,0,0,2,0,0
HUMAN1BS,"LANDE, S.",17,14,3,0,3,0,0
HUMAN1BS,"BERGHOF, A.",26,10,0,0,0,0,0
HUMAN1BS,"SIAKEL, D.",25,10,0,0,2,0,0
HUMAN1BS,"FROUZESH, S.",13,4,1,0,0,0,0
HUMAN1BS,"AMER, A.",22,14,0,0,0,0,0
HUMAN1BS,"MORSE, S.",12,4,0,0,1,0,0
HUMAN1BES,"WALSH, K.",4,9,5,0,1,0,0
HUMAN1BES,"BUHANAN, K.",1,3,6,0,2,0,0
HUMANH1BS,"SHORT, G.",12,20,2,0,0,0,0
HUMANH1BS,"HERRMANN, A.",17,15,0,0,0,0,0
HUMANH1BS,"BARTLETT, J.",17,17,0,0,0,0,0
HUMANH1BS,"FOGLI, G.",19,13,2,0,0,0,0
HUMANH1BS,"BERGHOF, O.",12,4,0,0,1,0,0
HUMANH1BS,"STEWART, R.",11,6,0,0,0,0,0
HUMANH1BS,"WALSH, K.",15,2,0,0,0,0,0
HUMANH1BS,"CASTILLO, L.",25,8,1,0,0,0,0
HUMANH1BS,"FROUZESH, S.",13,5,0,0,0,0,0
HUMANH1BS,"MORSE, S.",15,3,0,0,0,0,0
HUMANH1BS,"CONNELL, C.",26,8,0,0,0,0,0
HUMANH1BS,"BUHANAN, K.",12,5,0,0,0,0,0
HUMANH120,"GAMBER, J.",12,0,0,0,0,0,0
ITALIAN1ABSP,"PETRY, P.",29,0,0,0,1,3,0
ITALIAN1B,"DI MAIO, F.",103,16,0,1,0,8,0
ITALIAN1B,"VITTORI, G.",23,16,2,0,1,3,0
ITALIAN1B,"ROSSI, B.",10,5,2,0,0,0,0
ITALIAN2B,"DI MAIO, F.",17,10,1,0,0,4,0
JAPANSE1B,"NAGAI, A.",49,52,29,4,1,22,4
JAPANSE1B,"SITHIAMNUAI, E.",97,88,44,11,1,40,7
JAPANSE1B,"FLORES, R.",35,22,12,1,0,10,0
JAPANSE2B,"NAGAI, A.",32,27,30,4,0,14,2
JAPANSE3B,"RIGGS, H.",31,33,8,1,0,17,0
JAPANSE100A,"KLEIN, S.",27,6,0,0,0,1,0
KOREAN1B,"LEE, Y.",97,35,14,1,4,5,2
KOREAN1B,"HYUN, H.",138,54,13,1,1,23,2
KOREAN2B,"LEE, H.",13,8,0,1,0,2,0
KOREAN2B,"HYUN, H.",27,15,6,0,0,12,0
LATIN1B,"SNYDER, R.",44,16,4,2,3,6,0
LITJRN20,"COLE, M.",17,5,0,0,0,0,0
LITJRN100,"DEPAUL, A.",101,133,12,1,6,0,1
LITJRN101A,"HAYASAKI, E.",42,16,1,0,0,0,0
LITJRN101BW,"CORWIN, M.",52,36,2,0,0,1,0
LITJRN103,"GOFFARD, C.",93,26,4,0,0,1,0
LITJRN103,"WILENTZ, A.",133,54,6,3,0,3,0
PERSIAN1B,"SAHRANAVARD, N.",16,2,0,0,0,2,0
PHILOS1,"RITCHIE, K.",292,87,25,4,12,45,5
PHILOS2,"GOLDSTEIN, R.",142,36,7,3,5,8,2
PHILOS4,"NORRIS, S.",101,52,9,5,3,6,0
PHILOS10,"PERIN, C.",120,119,22,2,12,18,3
PHILOS13,"BONCOMPAGNI, A.",75,37,7,1,12,9,2
PHILOS29,"KORF, R.",48,18,13,1,10,7,3
PHILOS30,"MEADOWS, T.",145,42,26,12,13,7,3
PHILOS31,"GENTA, B.",19,12,7,2,2,2,1
PHILOS91,"O'CONNOR, C.",163,96,19,6,8,18,5
PHILOS102W,"COLIVA, A.",227,68,9,1,13,11,2
PHILOS121A,"BERNECKER, S.",58,12,0,0,1,2,1
PHILOS124,"KOSLOW, A.",9,14,2,0,1,0,0
PHILOS162,"RITCHIE, K.",37,19,2,1,3,1,0
RELSTD5B,"TINSLEY, E.",127,65,11,2,3,13,4
RELSTD60,"HUNDLE, A.",13,1,0,0,1,0,0
RUSSIAN1B,"MJOLSNESS, L.",92,24,6,0,4,7,3
RUSSIAN2B,"SANDALSKA, Z.",28,13,4,0,0,6,0
RUSSIAN50,"MJOLSNESS, L.",186,37,11,1,2,12,4
SPANISH1A,"MIDDLETON, M.",22,9,0,0,2,3,1
SPANISH1B,"GOMEZ RODRIGUE, J.",8,3,4,0,0,1,0
SPANISH1B,"HERNANDEZ PARE, M.",4,13,1,0,0,0,0
SPANISH1B,"SAIIDI PADILLA, M.",6,14,0,0,0,0,0
SPANISH1B,"DE LA CRUZ HER, L.",11,4,2,0,0,3,0
SPANISH1B,"CASTELLANOS, A.",6,6,0,0,1,5,0
SPANISH1C,"PROCTOR, A.",16,9,3,1,0,7,0
SPANISH2A,"HUERTA ALARDIN, M.",7,4,2,1,1,4,0
SPANISH2B,"MARCOS VILLAHO, J.",10,4,0,1,0,0,0
SPANISH2B,"ALVAREZ ZANZA, N.",5,7,6,0,0,0,0
SPANISH2B,"NUNEZ, G.",16,3,0,0,0,4,0
SPANISH2C,"MARTINEZ CERNA, J.",14,11,4,1,1,2,0
SPANISH101A,"NAVAJAS, G.",83,26,1,0,0,2,0
SPANISH108,"MORA QUILON, M.",9,4,1,0,0,0,0
SPANISH113B,"TORRES, J.",59,95,30,5,4,6,1
SPANISH140,"QUEZADA, V.",44,9,3,2,2,0,0
SPANISH185,"MORALES-RIVERA, S.",28,8,0,0,1,0,0
SPANISH190,"MAHIEUX, V.",56,15,1,0,0,0,0
VIETMSE1B,"TRAN, T.",90,25,3,0,0,6,1
VIETMSE2B,"TRAN, T.",46,9,4,0,0,4,0
WRITING40,"EASON, L.",6,26,9,1,0,8,2
WRITING40,"EASON, K.",19,35,12,0,1,8,4
WRITING40,"HAAS, L.",34,9,1,1,3,4,1
WRITING40A,"LEWIN, K.",5,5,0,0,0,1,1
WRITING45,"HANSON-KEGERRE, S.",26,7,0,0,1,3,0
WRITING45,"ANDREASEN, M.",7,26,3,0,0,4,0
WRITING45,"PRICE, D.",16,16,3,1,1,0,1
WRITING45,"WAY, J.",17,20,1,1,0,0,0
WRITING50,"QUEEN, B.",45,17,4,1,5,3,1
WRITING50,"LERNER, S.",38,15,3,0,0,9,3
WRITING50,"VENEGAS, Y.",13,24,3,0,0,1,0
WRITING50,"CHANG, R.",24,20,5,0,0,11,0
WRITING50,"KING, B.",27,31,2,1,3,1,0
WRITING50,"DUBEY, J.",17,20,2,0,2,0,2
WRITING50,"HISCOCK, V.",13,6,1,0,0,2,0
WRITING50,"SLADE, M.",19,2,0,0,0,0,0
WRITING50,"HOWARD, S.",18,3,0,0,0,2,0
WRITING50,"FAY, G.",28,10,0,0,3,2,0
WRITING50,"BROUWER, M.",15,3,0,1,1,1,0
WRITING50,"SHORT, G.",13,15,5,1,2,1,0
WRITING50,"ANDERSON, L.",19,3,7,1,2,0,1
WRITING50,"ELLIS, T.",48,35,6,2,4,12,2
WRITING50,"MARAMOT RODIL, J.",23,0,0,0,0,0,0
WRITING50,"CHEN, S.",3,15,0,0,0,1,0
WRITING50,"READ, M.",10,7,0,0,0,6,0
WRITING60,"CLIPP, S.",11,6,4,0,1,1,0
WRITING60,"WELLS, E.",53,28,11,1,3,10,1
WRITING60,"MCCLURE, G.",50,35,8,0,4,4,2
WRITING60,"QUEEN, B.",294,103,10,3,9,29,4
WRITING60,"MARK, E.",22,0,0,0,0,0,0
WRITING60,"BRAUER ROGERS, E.",23,11,1,0,1,4,0
WRITING60,"KEELER, C.",28,36,1,1,3,43,0
WRITING60,"MEHRA, G.",4,10,1,0,1,2,0
WRITING60,"LEE, J.",14,6,1,0,0,2,0
WRITING60,"STREITFELD, S.",90,4,0,0,1,12,0
WRITING60,"BYUN, J.",5,16,0,0,0,0,0
WRITING60,"KONGSHAUG, E.",13,6,0,0,1,1,0
WRITING60,"COOPER, R.",22,14,3,0,1,1,0
WRITING60,"OBODIAC, E.",20,27,3,0,0,7,1
WRITING60,"WINIARSKI, C.",22,42,2,5,4,8,2
WRITING60,"RAHIMI, Y.",15,2,1,0,1,3,0
WRITING60,"LILLMARS, B.",41,42,6,0,3,3,3
WRITING90,"YOUN, M.",24,0,0,0,0,1,0
WRITING91,"SCHULTZ, R.",24,5,0,0,0,2,0
WRITING101W,"SCHULTZ, R.",35,4,0,0,0,0,0
WRITING101W,"BELL, K.",12,4,1,0,0,2,0
COMPSCI116,"FOWLKES, C.",628,155,45,20,35,4,1
COMPSCI118,"ABRAHAM, D.",28,9,0,0,0,0,1
COMPSCI121,"KRONE MARTINS, A.",617,183,25,9,34,3,1
COMPSCI121,"IBRAHIM, M.",934,376,47,9,10,0,0
COMPSCI122A,"SHEU, C.",327,312,183,0,16,1,0
COMPSCI125,"GAGO MASAGUE, S.",464,6,2,0,4,0,0
COMPSCI132,"LEVORATO, M.",602,284,4,2,2,5,0
COMPSCI133,"ALIAJ, E.",14,11,1,0,3,1,1
COMPSCI137,"MOSHIRPOUR, M.",6,3,0,1,0,2,0
COMPSCI142A,"DEMSKY, B.",404,82,64,40,22,9,5
COMPSCI143A,"AMIRI SANI, A.",182,251,99,40,13,3,1
COMPSCI143B,"BHOPE, R.",126,25,12,2,2,0,0
COMPSCI145,"HARRIS, I.",122,13,5,1,6,0,1
COMPSCI145,"RAHMANI, A.",179,10,2,0,4,0,1
COMPSCI161,"FRISHBERG, D.",165,42,59,0,14,0,0
COMPSCI164,"FUKUZAWA, S.",29,7,2,0,1,0,0
COMPSCI167,"HSU, P.",9,7,3,0,1,0,2
COMPSCI175,"KASK, K.",70,11,0,0,0,0,0
COMPSCI177,"SUDDERTH, E.",438,241,58,23,17,1,1
COMPSCI178,"IHLER, A.",944,463,58,4,2,3,0
COMPSCI189,"ZHANG, J.",10,0,0,0,0,0,0
COMPSCI199,"HAYES, W.",259,0,0,0,0,14,0
COMPSCI216,"BERG, A.",29,2,0,0,0,0,0
COMPSCI221,"AHMED, I.",11,0,0,0,0,0,0
COMPSCI222,"LI, C.",10,2,0,0,1,0,0
COMPSCI230,"VENKATASUBRAMA, N.",54,4,0,0,0,0,0
COMPSCI241,"FRANZ, M.",22,0,0,0,0,0,0
COMPSCI250A,"PYANKOV, S.",11,5,0,0,0,0,0
COMPSCI260,"HIRSCHBERG, D.",9,12,1,0,0,0,0
COMPSCI263,"MIHAIL, M.",23,0,0,0,0,0,0
COMPSCI269S,"IRANI, S.",18,0,0,0,0,0,0
COMPSCI274A,"KARAMZADE MOTL, A.",21,20,3,0,1,0,0
COMPSCI295,"DECHTER, R.",10,4,0,0,0,0,0
COMPSCI295,"OCHI, D.",25,1,0,0,0,0,0
COMPSCI299,"IMANI, M.",10,0,0,0,0,0,0
COMPSCI299,"SINGH, S.",19,1,0,0,0,0,0
COMPSCI242P,"FRANZ, M.",15,3,0,0,0,0,0
COMPSCI261P,"DILLENCOURT, M.",119,6,0,0,0,0,0
COMPSCI273P,"XIE, X.",147,12,1,0,0,0,0
COMPSCI295P,"GAGO MASAGUE, S.",37,0,0,0,0,0,0
COMPSCI295P,"HARRIS, I.",38,0,0,0,0,0,0
COMPSCI295P,"HAYES, W.",38,0,0,0,0,0,0
COMPSCI295P,"ZIV, H.",25,1,0,0,0,0,0
GDIM25,"CUSHING, T.",60,15,4,1,1,0,0
GDIM55,"SEBAG, M.",115,1,5,2,0,0,0
GDIM127,"BALDWIN, M.",81,3,0,0,1,0,0
GDIM129,"BARADA, K.",85,8,1,0,1,0,0
GDIM167B,"LIU, L.",8,2,0,0,0,0,0
I&CSCI4,"CHUN, J.",76,27,5,2,1,7,0
I&CSCI6B,"MEENAKSHISUNDA, G.",116,70,23,12,14,2,0
I&CSCI6D,"GASSKO, I.",892,825,547,74,103,14,14
I&CSCI6D,"GU, Y.",170,61,13,0,4,0,0
I&CSCI6N,"EBRAHIMI, P.",26,17,11,8,5,0,0
I&CSCI32,"KRONE MARTINS, A.",125,108,52,15,37,2,9
I&CSCI45C,"KLEFSTAD, R.",145,99,57,7,22,2,4
I&CSCI45J,"MEHRA, R.",110,38,8,1,3,0,0
I&CSCI46,"DEES, M.",34,35,59,3,30,3,2
I&CSCI46,"CHIU, A.",33,32,63,0,46,3,0
I&CSCI51,"BOZORGZADEH, E.",732,446,176,59,73,103,18
I&CSCI53,"WONG-MA, J.",819,632,353,165,206,48,45
I&CSCI61,"CUSHING, T.",16,4,0,0,0,1,0
I&CSCI139W,"IBRAHIM, M.",563,70,21,8,11,37,5
I&CSCI162,"XU, P.",39,14,6,0,1,0,0
I&CSCI167,"SALMON, A.",213,26,5,2,3,0,0
I&CSCI169B,"LIU, L.",39,9,2,1,0,0,0
IN4MATX43,"CHIMMULA, S.",242,48,5,0,2,1,0
IN4MATX113,"NAVARRO, E.",1444,219,33,4,7,3,0
IN4MATX122,"GARCIA, J.",207,31,12,4,3,0,0
IN4MATX124,"MOSHIRPOUR, M.",24,9,3,1,0,0,0
IN4MATX131,"DENENBERG, D.",259,54,8,0,0,4,0
IN4MATX141,"KRONE MARTINS, A.",83,45,17,1,15,1,0
IN4MATX141,"IBRAHIM, M.",49,64,9,3,2,2,0
IN4MATX148,"HAN, J.",81,13,1,0,1,1,0
IN4MATX151,"MARK, G.",283,284,34,1,1,5,0
IN4MATX163,"BIETZ, M.",52,3,0,0,1,0,0
IN4MATX164,"VU, V.",6,37,5,1,0,0,1
IN4MATX171,"BANAVARA CHAND, A.",45,5,1,1,2,0,0
IN4MATX172,"FLORES, L.",23,13,2,0,0,0,0
IN4MATX191A,"BIETZ, M.",145,14,1,0,1,0,0
IN4MATX191A,"ZIV, H.",214,35,0,0,0,0,0
IN4MATX191B,"DENENBERG, D.",299,1,1,2,0,0,0
IN4MATX203,"DOURISH, J.",21,0,0,0,0,0,0
IN4MATX209S,"CHEN, Y.",14,0,0,0,0,0,0
